GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
11,District of Columbia,DC,2024,eq_score_int,CP,equity,Internet Access: Equity,86.74618120945804,96.92106068190667,10.174879472448623,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
12,Florida,FL,2024,eq_score_int,CP,equity,Internet Access: Equity,91.58108281151745,96.93793960682163,5.356856795304182,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
13,Georgia,GA,2024,eq_score_int,CP,equity,Internet Access: Equity,89.79744850197334,96.28963917957196,6.492190677598629,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
15,Hawaii,HI,2024,eq_score_int,CP,equity,Internet Access: Equity,91.45208268529254,97.55370778503371,6.10162509974117,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
16,Idaho,ID,2024,eq_score_int,CP,equity,Internet Access: Equity,92.34901681379851,97.65044078899905,5.301423975200535,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
17,Illinois,IL,2024,eq_score_int,CP,equity,Internet Access: Equity,88.8358404892398,96.90873866102733,8.072898171787529,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
18,Indiana,IN,2024,eq_score_int,CP,equity,Internet Access: Equity,88.8167213132121,95.61430861037687,6.7975872971647675,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
19,Iowa,IA,2024,eq_score_int,CP,equity,Internet Access: Equity,88.43781946006605,96.02887330311087,7.5910538430448184,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
20,Kansas,KS,2024,eq_score_int,CP,equity,Internet Access: Equity,88.75753130402892,96.75560208410236,7.998070780073448,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
21,Kentucky,KY,2024,eq_score_int,CP,equity,Internet Access: Equity,87.88865108334265,95.56926585535241,7.680614772009761,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
22,Louisiana,LA,2024,eq_score_int,CP,equity,Internet Access: Equity,85.3625048790276,94.15075885741395,8.78825397838635,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
23,Maine,ME,2024,eq_score_int,CP,equity,Internet Access: Equity,89.04019695904908,96.6205002786588,7.580303319609712,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
24,Maryland,MD,2024,eq_score_int,CP,equity,Internet Access: Equity,91.32094085881926,97.47267848379285,6.151737624973592,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
25,Massachusetts,MA,2024,eq_score_int,CP,equity,Internet Access: Equity,90.41290906276005,97.89141778624068,7.47850872348063,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
26,Michigan,MI,2024,eq_score_int,CP,equity,Internet Access: Equity,89.18280018637039,96.35508004154578,7.17227985517539,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
27,Minnesota,MN,2024,eq_score_int,CP,equity,Internet Access: Equity,90.24948005382971,97.51201853822502,7.262538484395307,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
28,Mississippi,MS,2024,eq_score_int,CP,equity,Internet Access: Equity,82.89246132285027,92.82341868176691,9.930957358916643,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
29,Missouri,MO,2024,eq_score_int,CP,equity,Internet Access: Equity,88.36704218473419,95.88464170449997,7.517599519765781,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
30,Montana,MT,2024,eq_score_int,CP,equity,Internet Access: Equity,87.89569212804305,95.60086148407082,7.705169356027767,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
31,Nebraska,NE,2024,eq_score_int,CP,equity,Internet Access: Equity,89.16023095892402,96.96923448613165,7.809003527207636,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
32,Nevada,NV,2024,eq_score_int,CP,equity,Internet Access: Equity,92.39817508443794,97.00446007771498,4.606284993277043,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
33,New Hampshire,NH,2024,eq_score_int,CP,equity,Internet Access: Equity,92.98981090199858,97.85172833309228,4.861917431093701,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
34,New Jersey,NJ,2024,eq_score_int,CP,equity,Internet Access: Equity,90.4234773761583,97.0637253076111,6.640247931452791,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
35,New Mexico,NM,2024,eq_score_int,CP,equity,Internet Access: Equity,85.40811829103576,94.11843113346308,8.710312842427314,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
36,New York,NY,2024,eq_score_int,CP,equity,Internet Access: Equity,89.06533238990532,95.79640640679604,6.731074016890716,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
37,North Carolina,NC,2024,eq_score_int,CP,equity,Internet Access: Equity,87.9924872011778,96.15387721314869,8.161390011970894,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
38,North Dakota,ND,2024,eq_score_int,CP,equity,Internet Access: Equity,87.77511318302031,96.65152996646731,8.876416783446999,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
39,Ohio,OH,2024,eq_score_int,CP,equity,Internet Access: Equity,88.62498421671184,95.96459359833571,7.339609381623873,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
40,Oklahoma,OK,2024,eq_score_int,CP,equity,Internet Access: Equity,88.08838527249102,95.84442587710603,7.756040604615009,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
41,Oregon,OR,2024,eq_score_int,CP,equity,Internet Access: Equity,92.37420700443208,97.61868766225861,5.244480657826529,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
42,Pennsylvania,PA,2024,eq_score_int,CP,equity,Internet Access: Equity,87.78531079772256,95.76654203171815,7.981231233995587,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
44,Rhode Island,RI,2024,eq_score_int,CP,equity,Internet Access: Equity,89.33756899605146,97.34126710019505,8.003698104143595,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
45,South Carolina,SC,2024,eq_score_int,CP,equity,Internet Access: Equity,87.5856640548781,95.47650073191483,7.890836677036731,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
46,South Dakota,SD,2024,eq_score_int,CP,equity,Internet Access: Equity,88.16582535975289,96.20639302418417,8.04056766443128,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
47,Tennessee,TN,2024,eq_score_int,CP,equity,Internet Access: Equity,86.68647050844282,95.819448019647,9.132977511204174,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
48,Texas,TX,2024,eq_score_int,CP,equity,Internet Access: Equity,90.04225920908577,96.3470034985001,6.30474428941433,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
49,Utah,UT,2024,eq_score_int,CP,equity,Internet Access: Equity,94.10629669156884,98.53888434062117,4.432587649052323,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
50,Vermont,VT,2024,eq_score_int,CP,equity,Internet Access: Equity,88.98492324247593,96.8470708778018,7.862147635325869,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
51,Virginia,VA,2024,eq_score_int,CP,equity,Internet Access: Equity,88.3494463799503,96.60207385303187,8.252627473081574,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
53,Washington,WA,2024,eq_score_int,CP,equity,Internet Access: Equity,93.05291525403695,97.98851365878016,4.935598404743217,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
54,West Virginia,WV,2024,eq_score_int,CP,equity,Internet Access: Equity,84.79776595616353,94.65866839881217,9.860902442648637,lower_better,none,1,acs_ready,"Gap between the disability and non-disability shares within one PUMS household universe. Source, weighting and universe as for rel_score_int."
